User ID,Name,Age,Gender,Sexual Orientation,Location,Education,Occupation,Height (in cm),Smoking/ Drinking preferences,Religion,Relationship goals,Horoscope,Verification,Blocked users,Liked users,Disliked users,Matches,Preferred_gender,Distance_radius(in KM),Compatibility_factors,Question_id,Category,Question,Message_id,User_id,Time_started,Time_closed,Deleted_conversation
337,Kipp Bachanski,25,Female,Bisexual,Quezon City,In grad school,Design Engineer,131,1,Agnostic,Marriage,Libra,0,324,428,139,175,Female,67,Shared Hobbies,10,4,What would you do on a rainy Sunday?,478,177,1:07 AM,7:26 PM,0
338,Hogan Hannibal,33,Male,Asexual,San Jose del Monte,High school,Recruiting Manager,170,0,Born Again Christian,Relationship,Capricorn,1,540,147,897,395,Genderfluid,3,Shared Hobbies,758,4,What's the funniest nickname someone has for you?,810,590,2:15 AM,5:20 PM,0
339,Stepha Weld,29,Male,Heterosexual,San Fernando,In college,Structural Analysis Engineer,198,0,Agnostic,Something casual,Scorpio,0,485,993,301,64,Female,47,Shared Interests,976,5,What would you guess about me that isn't on my profile?,425,303,12:30 PM,4:18 AM,1
340,Koo McElhargy,20,Female,Bisexual,San Fernando,In grad school,Internal Auditor,161,0,Hindu,Relationship,Aries,0,239,757,14,66,Female,9,Shared Hobbies,594,3,When do you feel at your sexiest?,391,227,7:21 PM,9:53 PM,1
341,Joellyn Cossentine,35,Polygender,Homosexual,San Fernando,High school,Statistician II,207,0,Christian,Something casual,Libra,1,965,134,53,287,Genderqueer,7,Shared Hobbies,670,4,What's a really sexy name for someone?,683,733,2:52 PM,2:24 AM,0
342,Ellwood Stanfield,37,Male,Pansexual,Olongapo City,Undergraduate degree,Junior Executive,187,0,Agnostic,Marriage,Taurus,0,363,406,824,8,Male,100,Shared Values,758,1,What's your go-to feel good movie or series?,704,27,7:31 PM,1:35 AM,1
343,Morgen Grocott,23,Male,Asexual,Legazpi City,In college,Graphic Designer,195,1,Catholic,Relationship,Aquarius,1,686,65,228,22,Male,87,Shared Interests,80,2,Who's your favorite LGBTQ+ icon and why?,54,791,5:47 PM,8:46 AM,0
344,Aridatha Elvins,33,Female,Homosexual,Tacloban City,In grad school,Data Coordinator,165,0,Buddhist,Don't know yet,Gemini,0,568,336,973,983,Female,91,Shared Hobbies,782,3,Who's your favorite LGBTQ+ icon and why?,984,646,11:50 AM,6:55 PM,1
345,Natty Gomez,25,Non-binary,Asexual,Naga City,Graduate degree,Registered Nurse,186,1,Agnostic,Something casual,Capricorn,0,680,49,730,773,Male,88,Shared Interests,785,2,What's your impression of me from my profile?,792,113,12:16 PM,10:21 AM,0
346,Quill Folkerts,38,Male,Homosexual,General Santos City,Graduate degree,Help Desk Operator,122,1,Buddhist,Don't know yet,Libra,1,806,188,641,202,Male,65,Shared Values,683,5,What's the funniest nickname someone has for you?,631,663,6:01 PM,11:56 PM,0
347,Rancell Seamer,21,Male,Bisexual,Lipa City,In grad school,Sales Representative,199,0,Christian,Something casual,Leo,0,342,658,946,154,Male,4,Shared Values,8,5,Who's your favorite LGBTQ+ icon and why?,506,367,9:02 AM,2:50 AM,1
348,Barty O' Markey,21,Male,Bisexual,Zamboanga City,In college,Dental Hygienist,248,0,Hindu,Something casual,Sagittarius,1,228,125,186,136,Male,87,Shared Interests,347,2,When do you feel at your sexiest?,159,939,7:02 PM,6:06 PM,1
349,Gardie Irnys,23,Genderfluid,Pansexual,Olongapo City,In college,Food Chemist,160,0,INC,Something casual,Gemini,1,166,267,414,837,Male,1,Shared Interests,682,5,What would you do on a rainy Sunday?,441,625,9:32 AM,4:02 AM,1
350,Krissy Brise,18,Male,Homosexual,Zamboanga City,In grad school,Business Systems Development Analyst,215,1,Catholic,Something casual,Libra,0,646,574,774,466,Female,87,Shared Hobbies,596,2,What's the funniest nickname someone has for you?,443,458,12:42 AM,3:41 AM,0
351,Adi Tapson,29,Male,Bisexual,Quezon City,In college,Professor,217,0,Christian,Don't know yet,Capricorn,1,133,933,480,289,Female,66,Shared Interests,27,4,What's something you've done and will never do again?,770,99,10:05 PM,5:47 PM,1
352,Ada McIlharga,25,Male,Pansexual,Lipa City,In grad school,Automation Specialist I,229,0,Born Again Christian,Relationship,Scorpio,0,744,739,972,778,Female,95,Shared Hobbies,276,4,What's your impression of me from my profile?,99,799,6:57 PM,8:57 AM,0
353,Ann Lough,20,Female,Bisexual,Makati,Graduate degree,Account Representative IV,154,1,Atheist,Don't know yet,Leo,0,3,922,725,425,Female,83,Shared Hobbies,667,4,What's something you've done and will never do again?,702,55,2:09 AM,11:36 PM,0
354,Emmy Sandercock,18,Female,Bisexual,Muntinlupa,In college,Nurse Practicioner,180,0,Atheist,Something casual,Cancer,1,87,561,788,1002,Female,15,Shared Values,210,1,When do you feel at your sexiest?,320,183,6:10 PM,4:54 AM,1
355,Maximilianus Capey,24,Male,Homosexual,Lapu-Lapu City,Undergraduate degree,Product Engineer,138,1,Atheist,Something casual,Aries,1,74,407,829,695,Male,87,Shared Interests,699,2,What would you guess about me that isn't on my profile?,258,285,10:58 AM,8:58 AM,1
356,Jose Welberry,20,Female,Bisexual,San Fernando,Graduate degree,Civil Engineer,176,1,Christian,Something casual,Pisces,1,882,873,75,173,Male,68,Shared Values,348,2,What would you do on a rainy Sunday?,987,445,11:11 AM,6:33 AM,0
357,Ludovico Scrinage,23,Male,Homosexual,Caloocan,High school,Director of Sales,165,1,Hindu,Something casual,Leo,0,857,741,615,438,Bigender,3,Shared Values,409,1,What's your impression of me from my profile?,968,523,4:53 AM,6:59 PM,1
358,Simonne Stourton,17,Female,Asexual,Cagayan de Oro City,Graduate degree,Community Outreach Specialist,191,1,Atheist,Marriage,Virgo,1,223,763,934,296,Female,74,Shared Interests,441,3,What's your impression of me from my profile?,431,65,11:03 PM,11:55 PM,0
359,Delmore Dymocke,32,Male,Heterosexual,Quezon City,High school,Account Representative I,135,0,Christian,Something casual,Pisces,0,140,682,39,679,Male,55,Shared Values,834,2,What's your impression of me from my profile?,911,913,9:57 AM,8:09 PM,1
360,Oralle Beardall,27,Genderfluid,Pansexual,Muntinlupa,In college,Programmer IV,179,1,Catholic,Don't know yet,Capricorn,1,284,325,325,984,Female,42,Shared Interests,644,5,What's the first thing you find attractive in someone?,858,777,11:48 AM,3:54 PM,0
361,Corissa Gian,26,Female,Pansexual,Baguio City,Graduate degree,Help Desk Operator,168,1,Born Again Christian,Marriage,Scorpio,0,274,794,457,700,Female,28,Shared Interests,148,2,What would you guess about me that isn't on my profile?,887,236,3:19 AM,10:28 PM,1
362,Rosanna Arnaudi,28,Male,Asexual,Tacloban City,Undergraduate degree,Financial Advisor,190,0,Hindu,Something casual,Scorpio,0,275,323,310,424,Female,39,Shared Interests,889,2,What's your go-to feel good movie or series?,73,437,11:17 AM,6:59 AM,0
363,Amelie Orwin,26,Male,Asexual,Legazpi City,In college,Software Test Engineer II,134,1,Hindu,Don't know yet,Scorpio,0,110,967,477,837,Female,48,Shared Values,507,1,What's your go-to feel good movie or series?,904,239,9:25 AM,11:42 AM,0
364,Mirelle Lawleff,21,Female,Pansexual,Lapu-Lapu City,In grad school,Administrative Officer,216,0,Catholic,Relationship,Leo,0,100,858,750,638,Female,49,Shared Hobbies,587,4,What's the funniest nickname someone has for you?,118,400,2:19 PM,8:43 AM,0
365,Brendon Tabb,26,Genderfluid,Bisexual,Lapu-Lapu City,In college,Paralegal,171,0,INC,Don't know yet,Scorpio,1,896,650,295,475,Male,64,Shared Interests,492,1,Who's your favorite LGBTQ+ icon and why?,260,476,9:44 AM,9:35 AM,1
366,Kinsley MacCarter,29,Male,Heterosexual,Dasmarinas,In college,Chemical Engineer,171,0,Agnostic,Don't know yet,Pisces,1,865,50,119,21,Male,76,Shared Interests,386,2,What's the first thing you find attractive in someone?,892,355,11:36 AM,4:13 PM,0
367,Berenice Antrag,38,Male,Heterosexual,Iloilo City,In college,Physical Therapy Assistant,206,0,Catholic,Relationship,Capricorn,0,730,864,113,849,Female,34,Shared Interests,526,2,What's something you've done and will never do again?,92,120,10:47 AM,1:11 PM,1
368,Wilt Neem,39,Male,Heterosexual,Bacoor,Undergraduate degree,Account Executive,126,1,Atheist,Relationship,Taurus,1,323,347,911,142,Male,67,Shared Interests,186,2,What would you guess about me that isn't on my profile?,42,763,4:43 AM,3:16 AM,1
369,Nathaniel Winscomb,32,Male,Bisexual,Manila,In college,Marketing Manager,237,0,Hindu,Relationship,Virgo,0,523,158,926,979,Male,61,Shared Values,929,3,When do you feel at your sexiest?,593,38,4:55 PM,9:04 AM,0
370,Drusilla Dosdell,34,Male,Homosexual,Lapu-Lapu City,High school,Quality Engineer,146,0,Catholic,Something casual,Aquarius,1,845,392,976,892,Female,49,Shared Values,241,4,What's your go-to feel good movie or series?,728,858,11:20 AM,11:22 AM,0
371,Tansy McCard,37,Female,Asexual,Lipa City,Graduate degree,VP Accounting,149,1,Born Again Christian,Marriage,Sagittarius,0,293,144,503,732,Female,86,Shared Interests,661,3,What's the first thing you find attractive in someone?,425,222,4:14 AM,12:50 AM,1
372,Tore Eccersley,29,Female,Pansexual,Lipa City,In college,Tax Accountant,138,1,Buddhist,Don't know yet,Aries,1,256,115,247,844,Male,59,Shared Values,384,2,What's something you've done and will never do again?,840,483,10:10 PM,2:49 AM,0
373,Concettina Friel,38,Female,Heterosexual,San Fernando,In grad school,Tax Accountant,179,1,Hindu,Don't know yet,Libra,1,251,382,432,313,Female,44,Shared Values,470,2,What would you guess about me that isn't on my profile?,396,497,2:30 PM,4:16 AM,1
374,Port Hans,39,Male,Heterosexual,San Fernando,Graduate degree,Junior Executive,131,0,Atheist,Marriage,Scorpio,1,141,770,694,11,Male,10,Shared Interests,735,4,What's your go-to feel good movie or series?,608,344,11:07 PM,7:47 PM,0
375,Nyssa Gartin,30,Male,Asexual,Legazpi City,In grad school,Financial Advisor,159,0,Catholic,Something casual,Sagittarius,0,600,984,542,297,Female,56,Shared Hobbies,187,1,What would you guess about me that isn't on my profile?,899,36,12:31 PM,4:58 AM,0
376,Jess Davidovich,19,Male,Heterosexual,Taguig,In grad school,Research Associate,157,0,Born Again Christian,Relationship,Capricorn,1,848,433,294,807,Female,83,Shared Hobbies,317,4,What's the first thing you find attractive in someone?,115,269,5:29 AM,1:45 PM,0
377,Pier Worvell,40,Female,Homosexual,General Santos City,High school,Developer I,231,1,Atheist,Don't know yet,Aquarius,1,303,195,912,181,Female,20,Shared Hobbies,845,2,What's something you've done and will never do again?,370,157,8:34 PM,10:43 AM,0
378,Inna Berecloth,17,Male,Pansexual,Lapu-Lapu City,Undergraduate degree,Recruiting Manager,218,1,Hindu,Something casual,Sagittarius,0,922,225,778,368,Female,30,Shared Hobbies,656,1,What's your impression of me from my profile?,249,250,7:16 AM,9:31 AM,1
379,Wally Krates,16,Male,Bisexual,Lapu-Lapu City,High school,Legal Assistant,185,0,Christian,Don't know yet,Virgo,1,970,316,106,813,Male,7,Shared Values,42,2,What would you do on a rainy Sunday?,671,600,10:41 AM,7:52 PM,0
380,Lorry Corragan,23,Male,Asexual,Pasig,Graduate degree,Assistant Media Planner,138,0,Buddhist,Relationship,Taurus,0,511,891,136,478,Female,32,Shared Values,351,4,What's a really sexy name for someone?,392,799,11:21 PM,11:44 PM,0
381,See Mumbray,16,Male,Heterosexual,Baguio City,Graduate degree,Safety Technician II,207,1,Hindu,Don't know yet,Taurus,1,715,99,694,386,Male,1,Shared Hobbies,981,4,What would you guess about me that isn't on my profile?,550,650,8:42 PM,7:40 AM,0
382,Currey Ullock,38,Male,Pansexual,Quezon City,Graduate degree,Accounting Assistant IV,247,0,Born Again Christian,Marriage,Virgo,0,373,337,534,722,Male,13,Shared Interests,716,5,Who's your favorite LGBTQ+ icon and why?,166,922,2:38 PM,5:13 AM,1
383,Dareen Lackey,38,Male,Bisexual,Angeles City,High school,Cost Accountant,165,0,Buddhist,Something casual,Leo,0,500,667,580,625,Female,26,Shared Values,347,2,What's your impression of me from my profile?,321,107,1:55 PM,9:14 PM,0
384,Salome Shoveller,29,Male,Heterosexual,Zamboanga City,Undergraduate degree,Web Developer IV,195,1,Buddhist,Don't know yet,Scorpio,1,964,113,488,502,Female,50,Shared Values,291,4,What's the first thing you find attractive in someone?,624,179,6:41 AM,1:59 PM,1
385,Efrem Northern,31,Male,Bisexual,Iloilo City,Graduate degree,Occupational Therapist,164,1,Hindu,Marriage,Aries,0,231,457,570,531,Male,60,Shared Interests,735,3,What's your go-to feel good movie or series?,771,984,5:27 PM,2:58 PM,1
386,Gerrie Methven,19,Female,Heterosexual,Tacloban City,In grad school,Developer IV,210,0,Agnostic,Marriage,Scorpio,1,810,150,924,141,Female,49,Shared Hobbies,962,3,What's the funniest nickname someone has for you?,249,904,9:20 PM,6:04 AM,1
387,Mehetabel Seebright,28,Male,Pansexual,Angeles City,Undergraduate degree,Senior Financial Analyst,168,1,Agnostic,Something casual,Libra,1,584,635,335,89,Female,29,Shared Values,699,1,Who's your favorite LGBTQ+ icon and why?,123,377,11:48 AM,5:04 AM,0
388,Dulce Rayment,18,Male,Pansexual,Manila,Undergraduate degree,Associate Professor,207,1,Agnostic,Marriage,Gemini,1,181,333,282,113,Female,16,Shared Hobbies,939,4,What's the funniest nickname someone has for you?,803,748,1:03 PM,1:47 AM,1
389,Devan McLardie,39,Male,Heterosexual,Lipa City,In grad school,Senior Editor,187,1,Born Again Christian,Don't know yet,Cancer,1,58,182,50,837,Female,3,Shared Values,892,4,Who's your favorite LGBTQ+ icon and why?,148,247,5:18 PM,9:43 AM,1
390,Lester Fraser,39,Female,Pansexual,San Jose del Monte,High school,Editor,135,0,Atheist,Something casual,Virgo,0,45,798,732,170,Male,34,Shared Hobbies,810,3,Who's your favorite LGBTQ+ icon and why?,889,312,9:33 AM,8:38 PM,0
391,Hayes Codling,29,Female,Pansexual,Bacolod,Undergraduate degree,Chief Design Engineer,148,1,Born Again Christian,Marriage,Gemini,0,385,795,130,253,Male,92,Shared Values,850,4,What's the funniest nickname someone has for you?,669,643,12:20 AM,11:23 AM,1
392,Robinetta Dinsale,32,Female,Pansexual,Pasig,Undergraduate degree,Senior Editor,171,1,Buddhist,Marriage,Scorpio,0,681,44,162,725,Female,68,Shared Values,304,2,Who's your favorite LGBTQ+ icon and why?,525,864,10:44 PM,1:28 PM,1
393,Leslie Gail,19,Female,Asexual,Baguio City,In college,Sales Representative,194,0,Buddhist,Relationship,Aries,0,372,29,159,664,Male,21,Shared Interests,229,5,What's a really sexy name for someone?,333,365,5:19 PM,5:02 PM,0
394,Nahum Hancox,34,Male,Homosexual,General Santos City,Undergraduate degree,Automation Specialist IV,217,0,Hindu,Relationship,Gemini,0,350,593,190,630,Male,32,Shared Interests,742,2,Who's your favorite LGBTQ+ icon and why?,113,686,12:49 AM,4:56 AM,1
395,Waneta Thompson,30,Male,Heterosexual,Cagayan de Oro City,Graduate degree,Product Engineer,224,1,Buddhist,Relationship,Scorpio,0,299,36,721,302,Agender,98,Shared Hobbies,743,1,What would you guess about me that isn't on my profile?,581,716,10:07 PM,5:30 PM,0
396,Mignon Searles,28,Female,Homosexual,Bacolod,Undergraduate degree,Assistant Media Planner,250,0,Hindu,Don't know yet,Aquarius,0,512,713,92,674,Female,44,Shared Hobbies,60,5,What's a really sexy name for someone?,995,814,2:12 PM,3:42 AM,0
397,Sukey McBlain,39,Female,Asexual,Antipolo City,In grad school,Database Administrator IV,230,1,Atheist,Don't know yet,Taurus,0,556,558,997,770,Female,24,Shared Hobbies,498,1,What would you guess about me that isn't on my profile?,75,404,7:46 AM,4:09 AM,0
398,Erick Bichard,18,Male,Heterosexual,Baguio City,High school,Registered Nurse,126,0,INC,Don't know yet,Scorpio,1,616,885,202,418,Male,27,Shared Interests,16,5,What's something you've done and will never do again?,70,502,9:52 AM,1:59 AM,1
399,Janet Lendon,23,Polygender,Bisexual,Lipa City,In college,Actuary,218,0,Hindu,Don't know yet,Aquarius,1,942,163,930,87,Female,67,Shared Hobbies,351,5,What's your go-to feel good movie or series?,207,754,8:27 PM,11:59 AM,1
400,Jenny Roycraft,30,Female,Homosexual,Iloilo City,Graduate degree,Teacher,160,1,Christian,Marriage,Virgo,0,276,576,48,243,Female,35,Shared Hobbies,678,1,Who's your favorite LGBTQ+ icon and why?,844,486,11:49 PM,4:21 AM,0
401,Tonia Tyrone,20,Female,Bisexual,Zamboanga City,High school,Mechanical Systems Engineer,166,1,Catholic,Relationship,Aquarius,0,517,863,303,735,Female,35,Shared Values,857,4,What would you do on a rainy Sunday?,558,305,12:25 PM,10:51 PM,0
402,Ronalda Gayter,18,Female,Bisexual,General Santos City,Undergraduate degree,Graphic Designer,196,0,Hindu,Don't know yet,Leo,1,459,96,603,893,Female,51,Shared Hobbies,474,5,What would you guess about me that isn't on my profile?,327,744,3:28 PM,3:23 AM,0
403,Lyndel Neeson,19,Male,Bisexual,Tarlac City,Undergraduate degree,Civil Engineer,220,1,Christian,Something casual,Aries,1,343,724,809,121,Female,14,Shared Hobbies,315,5,What's your go-to feel good movie or series?,426,490,11:16 AM,8:31 PM,1
404,Richmond Tink,18,Male,Bisexual,Taguig,In college,Assistant Media Planner,124,1,Catholic,Something casual,Capricorn,1,112,517,173,501,Male,29,Shared Values,316,5,When do you feel at your sexiest?,253,991,10:43 AM,6:49 AM,1
405,Boycey O'Corhane,33,Female,Heterosexual,Cagayan de Oro City,High school,Quality Control Specialist,228,0,Born Again Christian,Don't know yet,Libra,1,373,375,11,328,Male,88,Shared Values,133,5,What's the funniest nickname someone has for you?,183,960,9:09 PM,2:58 AM,1
406,Barby Hyde-Chambers,22,Female,Bisexual,Tarlac City,Undergraduate degree,Assistant Media Planner,137,0,Hindu,Relationship,Pisces,0,869,789,306,741,Female,58,Shared Hobbies,575,3,What would you do on a rainy Sunday?,926,728,6:58 AM,7:18 AM,1
407,Laurens Thow,19,Male,Asexual,Tacloban City,Graduate degree,Nurse,237,0,Buddhist,Marriage,Aquarius,0,254,466,379,592,Male,41,Shared Values,565,1,What's the first thing you find attractive in someone?,654,966,2:48 AM,7:10 AM,1
408,Kelly Jagels,37,Bigender,Homosexual,General Santos City,In college,Senior Quality Engineer,201,1,Buddhist,Don't know yet,Libra,0,695,6,329,457,Female,90,Shared Hobbies,482,3,What's the first thing you find attractive in someone?,77,701,5:57 AM,3:34 PM,1
409,Freemon Satchel,30,Male,Asexual,Antipolo City,In college,Research Nurse,149,0,Buddhist,Don't know yet,Taurus,0,247,265,100,381,Male,50,Shared Values,818,2,Who's your favorite LGBTQ+ icon and why?,390,289,5:07 AM,3:35 AM,0
410,Camile Creaven,28,Male,Asexual,Bacoor,Graduate degree,Programmer Analyst I,122,0,Hindu,Don't know yet,Capricorn,1,113,788,242,70,Female,96,Shared Hobbies,180,1,What's a really sexy name for someone?,488,5,5:14 PM,6:33 PM,1
411,Kenny Yorath,22,Female,Homosexual,Caloocan,Undergraduate degree,Help Desk Operator,232,1,Born Again Christian,Relationship,Capricorn,0,224,187,473,672,Male,64,Shared Values,763,2,What would you guess about me that isn't on my profile?,593,607,7:52 PM,10:54 PM,1
